source,target,weight
464670603708707,319313704936245,2
10203106248365935,1203709756411684,1
762976813734315,10206960834566290,1
1046478992033095,502998566546870,1
1102586993103616,1145488225537644,2
959072064103743,1113862265293468,1
710437475752640,688445624572214,1
10152919843207576,10203682239039434,5
638681596276051,1002901669753005,3
10153006191757040,745266282205575,1
627912630612761,788183797955261,1
10202544702591394,813051392056876,1
10206594387197804,880683048609712,1
1079461692079933,1142922519055331,3
791869117545802,221776514830907,3
656382121083074,914847908542802,1
671515322992772,508009902633930,2
10203697741737183,805369289484341,7
780256435318266,10203144896773386,1
624120981006396,589796671128058,1
783769908340868,814040685282368,4
10201618205735568,315040585319082,1
390736724466542,384117401796319,2
10201287878716279,10151977812915947,1
923405511114413,763302227038595,1
10205694132410660,517260225070448,1
975063562520623,10203883928314437,4
10201331103400022,1206122006112981,2
695867327198293,686271118099591,1
10203634343411229,284036758427991,4
769087693185106,727533387349718,4
684147141729013,10204051598681894,6
946769202018330,10204118171020826,8
778119612260325,164046547380231,1
673710656055309,797127963692713,3
786977728039116,775655729119805,7
1572737946277333,278653769159452,1
10204951006928297,687695201390678,1
792808610882554,676637605761538,1
10203447595509248,10205522835415843,1
590623357722510,587915464692855,1
716993688408284,807850539274885,1
893565527342609,1704377163131833,2
911653148896548,10155237468080265,1
945400258856138,354190721411930,1
358885967651904,1589837214592866,2
10203309932177617,10204081213805829,1
10202386686426915,762513517136762,1
950961311590935,854526677891752,1
1121329721276172,673269926088405,4
1585880231668422,10204796233209613,1
308119719577278,907590135964754,1
779057635439913,610765982375088,3
1590534184514306,883737351685388,3
269217813479487,310678642434897,2
10201861650138982,1477289039185467,3
10204896731876990,722578507803136,4
996589573696074,10203676255925234,1
10204091875091322,10151964843970728,1
10202041155788816,945406205516844,1
433677216837168,825301867555852,1
713858118728877,1099497423411344,1
1072004736150970,10203528027618905,1
946814145329209,10203140071967114,5
921763861191729,887345464634984,1
829630320463908,693279207413333,6
1019165451439680,1223437167725676,1
470173956457924,669801796469785,1
10153131903750353,10152231730437810,2
10204853796250695,10152444225829855,1
1692354314329516,622093444587180,1
538132763057036,879165248824632,2
1450237255304072,808885515897759,2
748542411938819,618558788213813,1
787846171314641,445459688983805,1
842098165852883,937980436243756,2
10205267963316218,10204817011372996,1
919689334808359,908898865847807,3
1035491639875481,10204846863683412,2
848980248512577,393557620783924,1
864630143563089,940548095977112,4
1151413524872466,853987214657405,1
858655790870286,131512523867443,2
750708335022388,973371796112492,1
1018456021558297,505109659696986,1
1056708824355672,1080523735310096,1
869099433141967,847925578571688,1
700272170071339,1538693503041743,1
1246792075336469,918815608138106,3
10152882955667356,10207788795304041,1
1552502531431864,539579439503718,1
745517145493843,1200887289924731,2
10153092208482785,10152497904926586,1
505615116240045,591116987658825,1
10203953804817780,10152397289876064,1
874638975906344,1474012589588952,3
10205899171950067,10153258830475476,2
754147287953528,720580998036298,4
10204493116915908,739572196091366,1
10206770594206518,768048829936764,1
10205534063336932,10202620968428808,1
10202851450085593,164256350572750,3
721351961233904,932553010097918,1
1661055810782211,768105109896118,8
892306104144085,925797830793625,2
10205116598028330,10205885030022224,1
10204156085326792,1301741436518665,2
501945696648752,1776614022657271,1
818204171561295,386129478223630,2
757100171020839,497856667011039,1
116491782039255,763321430399098,2
10205991359813674,10205258540693537,1
1466156580330706,10153376412759910,1
1000943033283387,1160830627265824,7
859722370715731,412976155520049,2
10203549139988964,10152927037748824,1
10152519228967483,10204504177630513,1
10203761389382909,10208651057747429,2
1216502768365271,401774873314091,2
346337605548430,729863313777173,1
783483461674477,1640894779520556,1
127241810964536,125916124653607,1
10202456229990790,1122338101126831,2
599167900214208,910445429048981,2
985271284887119,943889532293714,5
10203546907746076,10152445628396705,3
606971512742700,1461972770750147,2
10201759632231958,10202648958060214,2
10202103642592898,1003163949717685,1
1098130740202795,737379316353819,8
713654028692036,826429577414675,6
1610019015953332,383915671941896,2
1052924041424581,952546058128326,2
511270622341524,1522084968028223,4
1021962314500942,882809468429413,1
756247907782742,10211650198148551,4
948958871789584,10205179718511907,2
10204762881448687,1013436475356636,1
10204118171020826,807944485892818,1
721337947913394,736593683058914,2
814274118637594,647220208723696,3
932880853405166,979524072079044,1
707283099328227,10204121443774568,2
1681077185449665,705329819513995,1
745212408894264,1536619946617084,1
809327292459224,10204948084756675,1
915481601800336,899452933399146,1
10153317609772348,850890158301664,1
856121007746674,163039534194328,1
1089354291079997,10205493691800543,2
664062977038788,952294531465984,3
811203562223196,10202952386970741,2
791837430879827,718510671530943,1
815067858517539,10152466930146842,1
10203131270956200,10153370212418371,1
967254956637674,994537770560500,3
870954749591314,852373408110535,2
10203598321017207,965956960134823,2
10153185427972162,10202382107333599,1
758824590845239,694261247295124,2
868558466538376,597566037076066,1
860388573971707,10203977253295373,3
773632332695691,10201264386132037,1
511385802344899,112122239134385,1
716710368434469,1113985181952296,1
10202062342593553,844413378903301,2
891918010827679,245073479016462,4
1146749715344156,10205129877907217,1
870373222973935,10205907173310401,1
635288226545616,1046171825416060,1
898113206906524,10206511476977762,3
982294505117262,10203075783404793,1
787325401285712,1383372961985857,4
960930620607939,10205810546677867,2
10202425221505185,540705319446987,1
761682960590614,10202255768018440,13
190101098175436,381394175556569,1
817146888344920,406811956143615,1
768105109896118,10204408080152637,3
157807544647026,121792578153996,1
787898447964134,918651841561672,1
806672366031049,10201580676313026,1
983983701617067,840809375977014,2
722227344516391,329427983910399,8
395319670671817,211310315997156,10
915216418512456,801058209937360,1
713654028692036,1002077673197745,1
10204986232768938,765559283503774,1
10152612929667428,735330493244649,1
662084303865371,813617981995703,2
381200678688411,802109913186722,1
757029681000905,920589834673813,1
10206678956403446,4684706011913,1
1033200526731993,174209222981679,2
988967357822397,824762287574353,1
10202367847947660,684190411648383,3
4930016304156,840078886037202,6
1131376186877455,10203228337404319,6
649742348467770,1764426363788940,5
10204480640477106,739209962797051,3
1016091678404066,10203626061511878,2
350520595146946,778595602192456,1
712401972199808,1537237333218488,1
823638861025108,4894046726665,1
912918155437635,889025847778938,1
941155025898131,835848339780082,1
850326768350684,1145927862108459,2
910133782377159,10200246018749777,1
1625877184293540,1585213108425545,3
10203173025310169,10206886098332487,1
997810716943250,889045451130840,1
887396224608960,10204675964960057,1
975799065780185,10152560515175772,1
707283099328227,718847281498411,1
10203826496415022,895743363771580,1
464571317021446,337384233097298,1
10202130618807549,720180184690666,8
10203783196460912,1035716023134904,1
10154038374655317,178578929232647,1
1387947548197248,1529418003958163,1
833934223324951,10204592417522950,2
10200989920267772,699048690206146,1
10202386956699669,326961170786345,1
412976155520049,10153251461583504,1
944107682284697,887797821254884,1
10153872121245927,10153100089648716,1
10202760577476688,1502131213359429,1
10204270780827141,739398466100945,1
460416787423277,938639482815105,25
1571568033095265,788571037841420,1
337895556377195,503749256453581,1
674295489334627,393557620783924,2
752036178171353,757606984300701,1
931963226829272,1670305113195212,2
851427711549038,760310394057869,16
947722425269889,1063440140334148,1
587929798017947,557412751026865,2
10201533314669982,10153898245701178,2
822234444459062,10202136294447210,2
10202693747824382,146198122513800,1
189214371531866,387795281379021,2
10206652453495004,828993783791375,1
801982109839405,10202780265530915,1
1497622227120594,10203463556166561,2
10204853040544987,745891155461317,2
752943454821687,818430808275642,2
10204624067472351,2593839095138,1
735808003120936,657133954394409,2
750635565023559,797748773674526,4
10206505261971119,729877573768727,2
1206670806011973,228825187477411,2
798976343477862,1029431557083602,3
10201821024352286,10202171040428127,1
10202353283134453,1040968945928830,1
839216189452427,692379180845446,5
733529066681953,10154423707701075,5
228660840836685,1529325913976309,2
988967357822397,776430099113682,1
898009490229666,700719646692080,1
1172835646076654,1024085357644016,5
709745939117974,10207152517634374,2
10152370861165998,10203310963312198,1
517850491692690,860999753930952,1
926091727407895,279518742240800,1
927206093969915,730505713680148,1
10202847425339722,10152622710881057,1
855779827786154,10152907114083536,1
4183365718387,1636367709923137,1
378070329028591,904198852937357,5
1326110907415009,1197909646908952,6
486168941524899,625918317553965,2
10201714332775136,10210193996543868,4
10202380208384818,825466347537491,1
1610737519214338,953739107998947,1
738488926201715,1600365000192788,1
906225659390976,10203616926643043,1
10208694654388865,10204087803749834,1
10202823010528072,10155377428920587,1
887970401232625,842704882451458,1
822078944497883,862707870514365,2
1083360918360237,850110681674518,1
930803213655564,932863856741860,1
147547372295746,10205605549410726,1
10202408308083044,996948920329096,8
10152762625662995,311196345699647,2
1186177314743645,10204214704316865,1
10204621808449528,1289098271113085,1
1035726046443639,609326835880726,3
852457581446146,837945326323396,1
1515391288731840,819365584793265,1
10206445465088667,359539670889312,1
1071512429532929,10203577708546859,3
10152946973407764,10204135768908497,2
10203878585397737,10208489987508123,5
586958804782860,555784647890558,9
348606395317487,10203528688392986,2
10205638129095471,1257483754277929,1
10200249017744123,504749852963392,2
